10K_75K_bias_dropQ_Ant-v2-eval_return_mean,10K_75K_bias_dropQ_Ant-v2-eval_return_std,10K_75K_bias_dropQ_Ant-v2-mean_loss_q_mean,10K_75K_bias_dropQ_Ant-v2-mean_loss_q_std,10K_75K_bias_dropQ_Ant-v2-policy_loss_mean,10K_75K_bias_dropQ_Ant-v2-policy_loss_std,vanilla_dropQ_bias_Ant-v2-eval_return_mean,vanilla_dropQ_bias_Ant-v2-eval_return_std,vanilla_dropQ_bias_Ant-v2-mean_loss_q_mean,vanilla_dropQ_bias_Ant-v2-mean_loss_q_std,vanilla_dropQ_bias_Ant-v2-policy_loss_mean,vanilla_dropQ_bias_Ant-v2-policy_loss_std,vanilla_redQ_Ant-v2-eval_return_mean,vanilla_redQ_Ant-v2-eval_return_std,vanilla_redQ_Ant-v2-mean_loss_q_mean,vanilla_redQ_Ant-v2-mean_loss_q_std,vanilla_redQ_Ant-v2-policy_loss_mean,vanilla_redQ_Ant-v2-policy_loss_std,sac_1_vanilla_bias_Ant-v2-eval_return_mean,sac_1_vanilla_bias_Ant-v2-eval_return_std,sac_1_vanilla_bias_Ant-v2-mean_loss_q_mean,sac_1_vanilla_bias_Ant-v2-mean_loss_q_std,sac_1_vanilla_bias_Ant-v2-policy_loss_mean,sac_1_vanilla_bias_Ant-v2-policy_loss_std
660.1886945737283,62.7071776526656,2.0355356660222297,0.8460370383831937,-52.604097118338366,3.759325187659347,672.3902349213956,98.38105639211246,2.1758495964040043,0.7394852336137665,-118.48019307849233,42.803395840754284,571.7197958782197,144.8996363413044,4.146163516377449,3.434544896318301,-76.53699754357011,16.180786462185228,724.6389665478639,78.40693030402377,1.8100397605640193,0.6835086309058698,-47.07980576810882,4.973047049572232
615.3908135533476,63.477629518394465,2.0561956781210258,0.9418594078775876,-53.14881870838441,3.8157999463627466,660.1644163807903,100.74951539898171,2.0500231168356255,0.6870987653246299,-111.66528183338724,40.03422729080607,563.7270023277774,139.35351956003882,3.9037618597165107,3.120582787689117,-71.88056608450118,15.959050282750438,686.0758919382573,79.16675489742646,1.7972307150610536,0.6526790368039257,-47.66590996912997,4.595611610881271
569.8570362336411,65.3781112319922,2.1130246238167665,1.053561330688505,-53.5741113217989,3.8842513942473165,644.5787025137315,107.91959585134994,1.9428630466777133,0.6324040122676905,-105.35407637343718,37.20448622070973,556.4644782521854,136.2206955615127,3.671692318184557,2.8550762012915873,-68.0473420108411,15.732267599927933,651.0742735476374,78.92603092470343,1.7779790805323348,0.631951450230867,-48.19925168095721,4.221913029186708
526.5033911992549,70.44241098568745,2.091647734307252,1.0179587290004875,-53.84391622355456,3.9671046814511204,620.650640227842,112.10249553241701,1.8393918057249232,0.5821260994090662,-99.34894095289035,34.595539861724035,547.0270398559096,131.32461809593465,3.4702527387708866,2.622768242715469,-64.75287110016227,15.508014754058046,621.4405076351362,83.53040947119459,1.7601434212812863,0.6138129414262632,-48.66948138957047,3.8652327443923165
497.3061100751639,74.78769375427446,2.0766199523773814,0.9619554641665867,-54.015592792727425,4.08757797109569,597.2258092515033,120.79368669017771,1.7557884937494614,0.5435305209999474,-93.95999938750853,32.330648222309115,547.0962242340674,139.8326448431252,3.29306715224121,2.392159525387284,-62.02018660550249,15.279987817006493,593.9042714343849,82.69775589108923,1.7750568612118736,0.5908607277826302,-49.106104188723776,3.5627968721673824
474.69565287004053,96.65324647912611,2.064723254552516,0.9168914724762802,-52.70588676968027,6.800209787945926,585.4587403005078,122.1572537297972,1.6657063966366308,0.5032663187759513,-89.30314121816687,30.425382080371012,555.5263633627253,136.0024312218567,3.125315118795043,2.1867136296655474,-59.602346640630955,15.041862411977068,555.3631767573969,78.78526992271759,1.7750320801466861,0.574263407835127,-49.51986220857211,3.3124495285266735
452.7521553212996,106.4529133656984,2.0288165247240952,0.8564029401588944,-51.70433968817123,8.913379255960248,569.3672160377253,129.40512370408396,1.5911588411366335,0.4815341740730897,-84.78039690531016,28.677985659887394,560.5600960675399,131.8155624156546,2.99178062000758,2.0031022543223784,-57.71342362207567,14.576221834629969,532.9475353960119,92.20256682545336,1.802729313015654,0.5607558652725698,-49.912621013349664,3.083615434735196
435.98705485289713,117.21603198494365,1.9938808795034253,0.8051521681856526,-49.251382525994735,11.795254616198456,548.6597770537535,125.86014808203969,1.5241938311608487,0.455089498329414,-81.07227588543343,27.186236958133538,567.9885470080696,137.64170194424793,2.860005187859117,1.823642980706393,-56.45184364237543,14.077284678814362,504.4848844443289,87.24760634125724,1.8321057681200335,0.5277199233776582,-50.21068111660454,2.859933127022849
425.8415207389264,122.61697367959903,1.9955274113612798,0.7578307454674775,-47.37013294717761,13.928699272945737,544.4837911521148,120.99568665246787,1.4638579999284613,0.4256089378416637,-78.26518204017623,26.105849656212836,584.5787983276651,143.75652831574607,2.7539436777859736,1.6923333967067424,-55.324663352234566,13.648326964273847,478.8924533056033,89.77028910537213,1.89970279848195,0.5612116033157499,-50.48292156817651,2.672857924030407
417.49762628115855,120.82741880650627,1.9727451952037895,0.7176339890631569,-45.63976023931288,15.89999879329563,538.5774458464381,120.62002409571225,1.404104488629997,0.39410754558688943,-75.65077305857072,24.9945231947747,600.7284373678415,145.78294550352845,2.6403232548621127,1.556101268096023,-54.43587758952088,13.304246548184116,464.22337759210774,96.40845996387874,1.9070329932774621,0.5337822188731365,-50.69144215549948,2.4759391897294214
