10K_75K_bias_dropQ_Walker2d-v2-eval_return_mean,10K_75K_bias_dropQ_Walker2d-v2-eval_return_std,10K_75K_bias_dropQ_Walker2d-v2-mean_loss_q_mean,10K_75K_bias_dropQ_Walker2d-v2-mean_loss_q_std,10K_75K_bias_dropQ_Walker2d-v2-policy_loss_mean,10K_75K_bias_dropQ_Walker2d-v2-policy_loss_std,vanilla_dropQ_bias_Walker2d-v2-eval_return_mean,vanilla_dropQ_bias_Walker2d-v2-eval_return_std,vanilla_dropQ_bias_Walker2d-v2-mean_loss_q_mean,vanilla_dropQ_bias_Walker2d-v2-mean_loss_q_std,vanilla_dropQ_bias_Walker2d-v2-policy_loss_mean,vanilla_dropQ_bias_Walker2d-v2-policy_loss_std,vanilla_redQ_Walker2d-v2-eval_return_mean,vanilla_redQ_Walker2d-v2-eval_return_std,vanilla_redQ_Walker2d-v2-mean_loss_q_mean,vanilla_redQ_Walker2d-v2-mean_loss_q_std,vanilla_redQ_Walker2d-v2-policy_loss_mean,vanilla_redQ_Walker2d-v2-policy_loss_std,sac_1_vanilla_bias_Walker2d-v2-eval_return_mean,sac_1_vanilla_bias_Walker2d-v2-eval_return_std,sac_1_vanilla_bias_Walker2d-v2-mean_loss_q_mean,sac_1_vanilla_bias_Walker2d-v2-mean_loss_q_std,sac_1_vanilla_bias_Walker2d-v2-policy_loss_mean,sac_1_vanilla_bias_Walker2d-v2-policy_loss_std
359.1963472786933,84.84250410375927,5.293451958278579,2.4388636501286487,-59.89630120843145,14.515144778009446,310.37318956347667,111.81870088441343,9.665867991410696,5.359350892191694,-150.33014524893335,14.32826102528615,326.1801975358654,133.92914989471822,23.603067427921136,24.328459308762035,-152.2305895110425,21.48435973846813,355.08605889812,104.59659248375945,3.7641266586896953,1.5616803178071994,-53.896779291288766,7.207499065688238
359.66908133274285,84.32763553374795,5.431307480376747,2.3714195094091384,-63.16462351068401,14.625606247131232,316.0574771003228,101.68263723218166,9.125422211137119,4.998039221201728,-148.29697569474314,13.888617290202191,333.7559446271079,129.2240967323346,22.715267978830198,22.886528978114804,-149.39613239709647,20.624137483704025,357.9251527462827,116.89074918788359,3.7891293249791325,1.4737116675258728,-56.34871106268073,7.9168469796694145
365.3935364173434,83.68280766280162,5.4024847176448585,2.23518047049721,-66.15621169672498,14.679524762364657,322.3556758524913,95.90978486583656,8.614397495669158,4.624232548400462,-146.68360121486842,13.6536985574875,341.0003707460624,120.82012637340956,21.858406738808505,21.71853437036639,-146.30078627774816,18.867600805136966,357.8840097385083,106.71024991200719,3.9388203118283465,1.4854738308222963,-58.688292420198465,8.497928537757321
363.23778933070037,85.5242263368129,5.5656843316652855,2.3880506963928303,-69.01133363007983,14.666612442774493,333.509568363786,93.98294832020356,8.110446096970467,4.258180007745515,-145.01559891198508,13.456343826922009,341.50295154046125,114.26651043602118,20.558022787187177,20.25669220884676,-143.5052753684792,17.367526897821342,345.8755206629305,103.16983247322962,3.9026627247169636,1.3829465531401621,-60.97540088162914,9.185780224407639
363.0479206097369,82.47216413465685,6.293217117676003,3.236301548621082,-71.71331595921052,14.45513262147546,339.94295035650987,87.08366352208121,7.675616344374861,3.953914739668401,-143.46969484354048,13.572918984473128,344.8616234513495,108.45406431768296,19.136015827071976,18.462282874089563,-140.89096594076216,16.15614071851793,334.14056921113746,103.76550587268827,4.3640205993425365,1.9548375153490745,-63.079731012378986,9.64170709340835
367.5059468926678,77.10601123658302,6.701760281701859,3.4279343002649703,-74.16495021411956,14.368238211277209,351.6633820955382,97.91478304894947,7.2524197869561124,3.6625167709176805,-141.57385283111026,12.820465764353113,353.76271176646225,106.23028180113639,17.79072103757767,16.800028831219013,-138.58778380591446,15.02314372656862,312.2352562954153,101.38140247357907,5.171413028315143,2.759700944269107,-65.25451598812677,10.068384424268686
370.5042825569605,78.80145158557052,7.135950451117733,3.442241681768263,-76.45911498274667,14.032889829351548,360.3276297835687,105.18274340625352,6.84470728156525,3.382317756217245,-139.5220199161633,11.889723640522304,362.1081769399118,101.70009419224033,16.51936138194002,15.238598857579168,-136.63731963430737,14.183902587793138,295.8991699855707,96.90043252101364,5.412938511041694,2.690467028380365,-67.23777817512139,10.453672678158355
367.5176908985294,77.26976400466859,7.484568588455301,3.5202087102762567,-78.73510671323177,13.840393594213003,368.11828321408314,105.10025932861956,6.473540491320713,3.1118666484874695,-137.5906362534044,10.989807862369865,374.1461711397132,99.08223804220964,15.412402851473068,13.871324219967315,-134.85991579587665,13.328609316419119,290.61968140236746,100.79941406508496,5.362019765477482,2.4684016999689624,-69.33986019037293,10.66584692864899
366.48754381046456,74.75233939444061,7.555126717555328,3.328993153209431,-79.98781125186953,14.516112865153026,373.0230549070839,103.75601646669604,6.167816157154462,2.8860375793034105,-136.03008398060302,10.152746637171825,386.9857872966072,101.9106163543552,14.39392901530037,12.648088605420982,-133.28871166135735,12.747722320017543,303.95106532663556,99.90996158977097,5.369597114414964,2.237802845819541,-71.44153370706155,10.792573107119678
373.01748430161064,78.43103474349005,7.712666433037344,3.255420014327017,-81.38873822604782,14.985222186115276,375.7663196430523,98.50493171787983,5.91314329655071,2.729863843077719,-135.05165917018923,9.506477185523527,403.22956680879906,106.03454782000048,13.355826267273752,11.467587730110703,-131.74200693809271,12.32790004271456,311.83334557236765,94.2592846581311,5.615963297647133,2.3399572772927186,-73.42392478012168,10.801496719731253
